emp_no,first_name,last_name,dept_name
457598,Marla,Vidya,Development
473307,Marla,Warwick,Research
473307,Marla,Warwick,Production
425996,Marla,Welham,Quality Management
11441,Marlo,Aingworth,Sales
442977,Marlo,Armand,Sales
467909,Marlo,Birge,Sales
210116,Marlo,Bolsens,Production
14780,Marlo,Bruckman,Production
258375,Marlo,Demos,Customer Service
258865,Marlo,Dichev,Development
220903,Marlo,Domenig,Finance
220903,Marlo,Domenig,Human Resources
293177,Marlo,Fairtlough,Sales
463785,Marlo,Felder,Sales
405265,Marlo,Gewali,Production
30644,Marlo,Hegner,Production
234442,Marlo,Hutton,Development
38307,Marlo,Jording,Customer Service
487522,Marlo,Kemmerer,Development
214706,Marlo,Kitai,Sales
472255,Marlo,Krohn,Sales
296980,Marlo,Kulisch,Quality Management
14310,Marlo,Leuchs,Sales
68001,Marlo,Panwar,Development
239350,Marlo,Peltason,Sales
437844,Marlo,Pero,Finance
246794,Marlo,Rebaine,Development
465134,Marlo,Rullman,Quality Management
296471,Marlo,Scallan,Development
293490,Marlo,Soloway,Human Resources
246677,Marlo,Stellhorn,Finance
245186,Marlo,Trelles,Sales
92945,Marlo,Tyugu,Marketing
92945,Marlo,Tyugu,Customer Service
433239,Marlo,Vadhan,Finance
46563,Marlo,Veldwijk,Production
488661,Marlo,Verhaegen,Development
448974,Marlo,Vickson,Development
407730,Marlo,Vilarrasa,Sales
102870,Marsal,Alpay,Sales
265681,Marsal,Atrawala,Sales
57882,Marsal,Bressoud,Marketing
486345,Marsal,Brodie,Sales
451701,Marsal,Hardjono,Production
449962,Marsal,Heystek,Sales
28490,Marsal,Jervis,Production
220280,Marsal,Jervis,Production
64774,Marsal,Kroft,Production
64774,Marsal,Kroft,Customer Service
264543,Marsal,Kroll,Research
59018,Marsal,Liesche,Sales
299980,Marsal,Lovengreen,Customer Service
491850,Marsal,Lunt,Marketing
236957,Marsal,Matzen,Sales
38844,Marsal,Merle,Human Resources
38844,Marsal,Merle,Marketing
80873,Marsal,Nishimukai,Sales
105915,Marsal,Pearson,Development
45217,Marsal,Pena,Research
79010,Marsal,Pusterhofer,Development
109681,Marsal,Ramaiah,Quality Management
219831,Marsal,Rijckaert,Finance
256740,Marsal,Vanwelkenhuysen,Development
259160,Marsha,Badr,Sales
431171,Marsha,Chaudhuri,Production
431171,Marsha,Chaudhuri,Research
489464,Marsha,Chepyzhov,Development
489464,Marsha,Chepyzhov,Research
484086,Marsha,Cullers,Research
49992,Marsha,Dayana,Development
455902,Marsha,Demos,Development
51561,Marsha,Docker,Development
272726,Marsha,Eppinger,Sales
38279,Marsha,Farrar,Customer Service
277276,Marsha,Figueira,Development
283160,Marsha,Furedi,Human Resources
56826,Marsha,Ghandeharizadeh,Production
432141,Marsha,Hebert,Marketing
442960,Marsha,Huttel,Production
268219,Marsha,Khamsi,Production
31286,Marsha,Magliocco,Development
463141,Marsha,Masaki,Quality Management
244948,Marsha,Masand,Development
244948,Marsha,Masand,Research
224612,Marsha,Munck,Marketing
488631,Marsha,Noriega,Sales
242342,Marsha,Pargaonkar,Research
242342,Marsha,Pargaonkar,Development
16066,Marsha,Penn,Sales
86082,Marsha,Redmiles,Research
218691,Marsha,Simmen,Development
438915,Marsha,Szilard,Finance
49795,Marsha,Vitiello,Sales
472021,Marsha,Wielonsky,Sales
416487,Marsja,Anick,Finance
416487,Marsja,Anick,Sales
54206,Marsja,Auyong,Production
208190,Marsja,Azuma,Production
483635,Marsja,Backhouse,Development
239904,Marsja,Caine,Quality Management
15901,Marsja,Fargier,Production
15901,Marsja,Fargier,Quality Management
436491,Marsja,Jakobus,Research
267328,Marsja,Luders,Sales
108507,Marsja,Lund,Marketing
216599,Marsja,Pettey,Sales
433576,Marsja,Portugali,Quality Management
49934,Marsja,Ramalingam,Production
274390,Marsja,Salinas,Research
453206,Marsja,Schaft,Development
438808,Marsja,Serna,Development
72028,Marsja,Szemeredi,Production
459189,Marsja,Thebaut,Development
410347,Marsja,Zschoche,Development
408613,Mart,Angelov,Development
92285,Mart,Benaini,Production
403472,Mart,Christ,Development
25046,Mart,Cyre,Development
291896,Mart,Decleir,Development
254459,Mart,Gadepally,Development
60795,Mart,Huttel,Marketing
290941,Mart,Katalagarianos,Production
417842,Mart,Khalil,Development
492107,Mart,Kitsuregawa,Development
83035,Mart,Lamparter,Production
477281,Mart,Lorcy,Customer Service
252696,Mart,Luft,Development
479091,Mart,Maliniak,Finance
273712,Mart,Miara,Customer Service
88441,Mart,Moehrke,Development
88441,Mart,Moehrke,Research
12264,Mart,Pagter,Development
499723,Mart,Percebois,Production
82397,Mart,Peris,Sales
447462,Mart,Pileggi,Production
246383,Mart,Radivojevic,Human Resources
486307,Mart,Ruemmler,Development
63329,Mart,Schaaf,Sales
262696,Mart,Setlzner,Production
203883,Mart,Staylopatis,Development
19674,Mart,Varley,Customer Service
63230,Mart,Vecchio,Quality Management
22023,Mart,Vidya,Sales
22023,Mart,Vidya,Customer Service
58460,Mart,Wixon,Marketing
58460,Mart,Wixon,Sales
57780,Martial,Androutsos,Customer Service
21612,Martial,Bardell,Sales
427988,Martial,Barvinok,Sales
204708,Martial,Bazelow,Finance
475810,Martial,Bellone,Research
75530,Martial,Beutelspacher,Sales
470278,Martial,Busillo,Development
438193,Martial,Chandrasekhar,Production
208171,Martial,Demke,Production
475125,Martial,Dredge,Development
413052,Martial,England,Finance
228500,Martial,Fontet,Sales
32797,Martial,Ginesta,Quality Management
56589,Martial,Goldhammer,Sales
403222,Martial,Henseler,Production
269648,Martial,Kirkerud,Customer Service
269648,Martial,Kirkerud,Production
31394,Martial,Lieberherr,Finance
96298,Martial,Marakhovsky,Finance
92003,Martial,Matheson,Production
497100,Martial,Miara,Sales
201094,Martial,Passafiume,Production
31501,Martial,Penn,Development
443510,Martial,Poupard,Development
443510,Martial,Poupard,Research
41460,Martial,Rodiger,Production
256920,Martial,Salinas,Research
256920,Martial,Salinas,Development
264663,Martial,Stenning,Production
429443,Martial,Terekhov,Production
284947,Martial,Vidal,Sales
437768,Martial,Weedman,Quality Management
202358,Martial,Whitcomb,Production
80570,Martial,Zykh,Production
86282,Martien,Baak,Marketing
105357,Martien,Billawala,Development
93107,Martien,Buchter,Development
44821,Martien,Covnot,Development
262051,Martien,Cummings,Development
253797,Martien,Fabrizio,Customer Service
59826,Martien,Frolund,Finance
35776,Martien,Fujisaki,Production
415773,Martien,Hartvigsen,Sales
10429,Martien,Improta,Development
285928,Martien,Kornyak,Research
425219,Martien,Macedo,Production
441052,Martien,Menhardt,Research
458840,Martien,Pashtan,Finance
53186,Martien,Penn,Development
286646,Martien,Peres,Development
287397,Martien,Pokrovskii,Finance
447665,Martien,Schaar,Finance
447665,Martien,Schaar,Sales
292476,Martien,Schwartzburd,Customer Service
90233,Martien,Setlzner,Research
95662,Martien,Spell,Development
98240,Martien,Stifter,Research
218200,Martien,Szilard,Development
201173,Martien,Vecchi,Production
61738,Martien,Zhiwei,Research
61738,Martien,Zhiwei,Development
282572,Martien,Zolotykh,Production
63693,Martien,Zultner,Production
459347,Martijn,Baca,Sales
59349,Martijn,Bail,Development
27528,Martijn,Baranowski,Research
27528,Martijn,Baranowski,Development
86951,Martijn,Coors,Production
424189,Martijn,Denny,Development
85241,Martijn,Falck,Human Resources
431917,Martijn,Gire,Production
11949,Martijn,Harbusch,Production
93039,Martijn,Heiserman,Production
413478,Martijn,Kossowski,Customer Service
298308,Martijn,Lamparter,Development
256993,Martijn,Laurillard,Development
81564,Martijn,Michaels,Research
81564,Martijn,Michaels,Development
272225,Martijn,Millington,Marketing
28288,Martijn,Niizuma,Customer Service
464600,Martijn,Osgood,Development
411505,Martijn,Ranft,Production
86887,Martijn,Roison,Research
413333,Martijn,Spell,Sales
296904,Martijn,Stenning,Customer Service
283862,Martijn,Wroclawski,Finance
283862,Martijn,Wroclawski,Human Resources
490786,Martijn,Zizka,Human Resources
415703,Martina,Axelband,Development
71864,Martina,Bellone,Development
480121,Martina,Benveniste,Development
423477,Martina,Beznosov,Quality Management
213667,Martina,Birch,Quality Management
273425,Martina,Bottner,Production
456227,Martina,Cappello,Quality Management
93747,Martina,Christ,Production
258317,Martina,Ciolek,Research
42277,Martina,Codenie,Production
87302,Martina,Garigliano,Marketing
452367,Martina,Georgakopoulos,Development
245052,Martina,Gruenwald,Sales
19006,Martina,Hempstead,Development
94988,Martina,Improta,Quality Management
495807,Martina,Kumaresan,Customer Service
495807,Martina,Kumaresan,Production
46425,Martina,Leivant,Development
262271,Martina,Maliniak,Development
490164,Martina,Mandell,Production
283830,Martina,Marwedel,Customer Service
484725,Martina,Merel,Development
215379,Martina,Muntz,Development
288403,Martina,Ossenbruggen,Production
479402,Martina,Perfilyeva,Sales
204977,Martina,Perl,Sales
468058,Martina,Polupanov,Research
290567,Martina,Poujol,Production
440667,Martina,Rissanen,Production
252680,Martina,Sewelson,Quality Management
252680,Martina,Sewelson,Production
219674,Martina,Snedden,Development
219674,Martina,Snedden,Production
424812,Martina,Taneja,Production
203465,Martina,Taneja,Customer Service
461219,Martina,Ushiama,Development
37644,Martina,Zweizig,Customer Service
464657,Martine,Baba,Sales
442731,Martine,Breugel,Customer Service
408942,Martine,Brizzi,Marketing
275792,Martine,Camarinopoulos,Development
418013,Martine,Codenie,Production
52098,Martine,Delaune,Development
92533,Martine,Eastman,Human Resources
56026,Martine,Farris,Development
48337,Martine,Fontet,Development
497702,Martine,Ghelli,Quality Management
44251,Martine,Haldar,Quality Management
484856,Martine,Junet,Human Resources
218291,Martine,Kalloufi,Sales
20024,Martine,Kambil,Production
450667,Martine,Karner,Production
292071,Martine,Kinley,Quality Management
21984,Martine,Lemarechal,Research
499563,Martine,Markovitch,Development
239273,Martine,Murtafg,Development
469362,Martine,Nishimukai,Development
411665,Martine,Pepe,Production
57869,Martine,Perl,Development
32151,Martine,Pileggi,Marketing
454744,Martine,Poehlman,Quality Management
499666,Martine,Pollock,Quality Management
443640,Martine,Rosaz,Development
264074,Martine,Serov,Customer Service
299053,Martine,Willoner,Customer Service
254354,Martins,Angiulli,Development
254354,Martins,Angiulli,Quality Management
491053,Martins,Armand,Development
65858,Martins,Awdeh,Development
436886,Martins,Benzmuller,Production
24985,Martins,Bottner,Sales
431834,Martins,Delgrange,Customer Service
20602,Martins,Dratva,Quality Management
20602,Martins,Dratva,Production
498808,Martins,Farrow,Production
11568,Martins,Fujisaki,Development
217299,Martins,Gill,Production
55444,Martins,Gyorkos,Human Resources
105146,Martins,Katzenelson,Customer Service
75983,Martins,Kermarrec,Human Resources
27249,Martins,Kushnir,Finance
410029,Martins,Lung,Development
63609,Martins,Lyonns,Research
279689,Martins,McDermid,Development
66434,Martins,Mungall,Production
47943,Martins,Puppo,Research
262645,Martins,Ranum,Sales
402533,Martins,Rijckaert,Development
425742,Martins,Rindone,Human Resources
424786,Martins,Rosiles,Research
449264,Martins,Serra,Finance
237234,Martins,Stavenow,Production
439207,Martins,Stranks,Customer Service
441609,Martins,Swiss,Development
261826,Martins,Ulupinar,Research
261826,Martins,Ulupinar,Development
90749,Martins,Vesna,Sales
94211,Martins,Yurov,Development
50080,Mary,Argence,Marketing
219082,Mary,Baalen,Development
219082,Mary,Baalen,Production
224166,Mary,Baaz,Production
208726,Mary,Barinka,Development
286076,Mary,Callaway,Finance
478996,Mary,Conti,Production
420768,Mary,Cyne,Production
200702,Mary,Eldridge,Development
103988,Mary,Griswold,Research
259392,Mary,Jansen,Production
224498,Mary,Khalil,Sales
271976,Mary,Kuhnemann,Sales
271976,Mary,Kuhnemann,Customer Service
82998,Mary,Linares,Marketing
88698,Mary,Lundstrom,Research
404839,Mary,Masand,Production
290828,Mary,Munro,Development
290828,Mary,Munro,Research
240360,Mary,Pelz,Research
82566,Mary,Portugali,Production
36627,Mary,Quadeer,Production
404420,Mary,Ranka,Quality Management
472588,Mary,Rosti,Production
29063,Mary,Seuren,Quality Management
293347,Mary,Sidje,Human Resources
496174,Mary,Staudhammer,Sales
496174,Mary,Staudhammer,Customer Service
268880,Mary,Strooper,Sales
298277,Mary,Uludag,Customer Service
298277,Mary,Uludag,Sales
77394,Mary,Wielonsky,Development
259313,Masadi,Aingworth,Sales
208766,Masadi,Ashish,Sales
90862,Masadi,Billingsley,Sales
51081,Masadi,Blokdijk,Marketing
15525,Masadi,Cherinka,Development
293580,Masadi,Christ,Production
464372,Masadi,Dalton,Finance
464372,Masadi,Dalton,Human Resources
485646,Masadi,Farris,Research
53633,Masadi,Heinisuo,Sales
412906,Masadi,Heystek,Production
41661,Masadi,Hofman,Research
239462,Masadi,Iisaka,Human Resources
78738,Masadi,Jervis,Research
78738,Masadi,Jervis,Production
259166,Masadi,Krone,Development
471606,Masadi,Kropp,Development
46642,Masadi,Kusakabe,Customer Service
205004,Masadi,Lueh,Development
23406,Masadi,Masada,Sales
499177,Masadi,Peres,Development
77538,Masadi,Remmers,Development
412349,Masadi,Rodiger,Customer Service
455844,Masadi,Rosiles,Development
480093,Masadi,Sambasivam,Production
263074,Masadi,Schapire,Quality Management
223381,Masadi,Schnelling,Development
487974,Masadi,Smailagic,Production
487974,Masadi,Smailagic,Customer Service
423844,Masadi,Smeets,Production
67379,Masadi,Srimani,Production
410382,Masadi,Staelin,Human Resources
460478,Masadi,Talmon,Development
482577,Masadi,Validov,Production
38472,Masadi,Winter,Research
240684,Masaki,Bain,Sales
282042,Masaki,Benzaken,Development
403880,Masaki,Bonifati,Production
415029,Masaki,Butner,Sales
259663,Masaki,Casley,Development
257867,Masaki,Collette,Finance
478876,Masaki,DasSarma,Production
483123,Masaki,Ducloy,Production
81047,Masaki,Dulay,Development
444986,Masaki,Eldridge,Sales
424135,Masaki,Fairtlough,Research
36109,Masaki,Farrag,Development
259731,Masaki,Flasterstein,Sales
20631,Masaki,Heiserman,Production
221188,Masaki,Jansen,Development
447023,Masaki,Joslin,Production
263142,Masaki,Linares,Sales
78454,Masaki,Marciano,Finance
214511,Masaki,Marquardt,Development
27463,Masaki,McDermid,Finance
52248,Masaki,Peek,Production
410902,Masaki,Perng,Development
448755,Masaki,Reeker,Development
90314,Masaki,Rosen,Human Resources
28881,Masaki,Rosin,Finance
215739,Masaki,Scallan,Production
274563,Masaki,Serre,Development
278943,Masaki,Shimshoni,Human Resources
432612,Masaki,Sinitsyn,Development
442878,Masaki,Takanami,Production
233194,Masaki,Taneja,Quality Management
287908,Masaki,Zirintsis,Development
285087,Masako,Badache,Sales
262550,Masako,Baranowski,Sales
484933,Masako,Beerel,Customer Service
249988,Masako,Casperson,Finance
93020,Masako,Fraisse,Development
291106,Masako,Gilg,Sales
291106,Masako,Gilg,Customer Service
43044,Masako,Gustavson,Production
43044,Masako,Gustavson,Development
65056,Masako,Haldar,Development
464542,Masako,Holburn,Research
464542,Masako,Holburn,Development
411390,Masako,Jullig,Customer Service
456101,Masako,Krone,Development
466490,Masako,Lenart,Development
40841,Masako,Lindqvist,Human Resources
463260,Masako,Muntz,Production
53622,Masako,Murthy,Customer Service
93321,Masako,Nivat,Sales
444595,Masako,Papadias,Production
468597,Masako,Polajnar,Development
47236,Masako,Polupanov,Marketing
225446,Masako,Poupard,Human Resources
24459,Masako,Puoti,Development
238669,Masako,Rosenbaum,Sales
474200,Masako,Sabnani,Sales
79879,Masako,Schaap,Customer Service
10986,Masako,Schiper,Development
273213,Masako,Sommen,Research
205092,Masako,Spieker,Sales
406175,Masako,Tsunoo,Development
46323,Masako,Tzvieli,Finance
426648,Masako,Vilarrasa,Production
250532,Masako,Zongker,Sales
479297,Masali,Baby,Quality Management
454274,Masali,Bamford,Production
14232,Masali,Bojadziev,Development
234181,Masali,Camarinopoulos,Development
455980,Masali,Chaudhuri,Quality Management
249863,Masali,Chiola,Research
451794,Masali,Constantine,Development
55276,Masali,Cools,Quality Management
481419,Masali,Coors,Customer Service
481419,Masali,Coors,Production
421860,Masali,Cyre,Production
10326,Masali,Czap,Research
233547,Masali,Dichev,Sales
263893,Masali,Dolinsky,Customer Service
489751,Masali,Feldmann,Development
99966,Masali,Ferretti,Sales
284099,Masali,Gluchowski,Development
36843,Masali,Gopalakrishnan,Development
433127,Masali,Hellwagner,Development
442213,Masali,Hoogerwoord,Research
91034,Masali,Hopewell,Production
277290,Masali,Kalefeld,Development
420567,Masali,Kambil,Production
457240,Masali,Kitsuregawa,Marketing
476146,Masali,Legleitner,Customer Service
292978,Masali,Luiz,Production
405238,Masali,Ossenbruggen,Customer Service
405238,Masali,Ossenbruggen,Production
88914,Masali,Ozeki,Quality Management
494222,Masali,Perfilyeva,Development
259104,Masali,Ponthieu,Sales
431305,Masali,Riexinger,Research
20068,Masali,Rouquie,Production
497184,Masali,Salverda,Production
108212,Masali,Versino,Sales
205849,Masali,Walston,Sales
83977,Masali,Yetim,Sales
201176,Masami,Auyong,Finance
57566,Masami,Barinka,Development
98183,Masami,Besselaar,Sales
466704,Masami,Braccini,Production
58892,Masami,Cyne,Marketing
434058,Masami,Eterovic,Sales
48809,Masami,Farrow,Quality Management
423397,Masami,Ghelli,Development
408842,Masami,Hartvigsen,Production
216393,Masami,Hockney,Finance
487732,Masami,Iisaku,Quality Management
20339,Masami,Jumpertz,Development
448406,Masami,Kitsuregawa,Development
293567,Masami,Kragelund,Development
47445,Masami,Kropp,Production
86287,Masami,Liesche,Finance
216321,Masami,Lores,Sales
480789,Masami,Mahmud,Sales
281364,Masami,Majewski,Production
404486,Masami,Masada,Production
401843,Masami,Miyakawa,Development
282861,Masami,Paludetto,Customer Service
237460,Masami,Ramsey,Customer Service
291823,Masami,Scharstein,Quality Management
252523,Masami,Schwabacher,Customer Service
252523,Masami,Schwabacher,Production
66519,Masami,Selenyi,Marketing
449988,Masami,Teitelbaum,Customer Service
283323,Masami,Wiegley,Production
430990,Masamitsu,Acton,Research
418254,Masamitsu,Beilner,Development
496039,Masamitsu,Bellone,Sales
273398,Masamitsu,Bolsens,Quality Management
57524,Masamitsu,Chartres,Customer Service
25117,Masamitsu,Cichocki,Research
84093,Masamitsu,Cronau,Production
413502,Masamitsu,Danecki,Human Resources
413502,Masamitsu,Danecki,Finance
460487,Masamitsu,Delaune,Human Resources
